2018-03-31,485
2018-04-01,386
2018-04-02,774
2018-04-03,3420
2018-04-04,870
2018-04-05,452
2018-04-06,553
2018-04-07,569
2018-04-08,786
2018-04-09,534
2018-04-10,901
2018-04-11,704
2018-04-12,519
2018-04-13,461
2018-04-14,395
2018-04-15,334
2018-04-16,862
2018-04-17,29124
2018-04-18,71898
2018-04-19,81354
2018-04-20,89557
2018-04-21,69468
2018-04-22,68175
2018-04-23,37144
2018-04-24,20846
2018-04-25,13268
2018-04-26,14161
2018-04-27,11447
2018-04-28,12372
2018-04-29,6659
2018-04-30,3739
2018-05-01,3922
2018-05-02,4272
2018-05-03,3158
2018-05-04,5267
2018-05-05,4556
2018-05-06,3216
2018-05-07,3167
2018-05-08,4102
2018-05-09,3770
2018-05-10,4409
2018-05-11,4081
2018-05-12,2224
2018-05-13,4258
2018-05-14,18922
2018-05-15,8523
2018-05-16,4182
2018-05-17,4204
2018-05-18,4148
2018-05-19,4072
2018-05-20,15871
2018-05-21,13475
2018-05-22,28431
2018-05-23,46627
2018-05-24,3010
2018-05-25,4408
2018-05-26,21789
2018-05-27,19387
2018-05-28,3199
